name,offset,inferred_end,inferred_size,module_index,kind,cfg_min,cfg_end,reachable_instructions,status,foreign_entry_edges,shared_tail_edges,unresolved_edges
Star_Name_Popup_Screen_Center_X_,533438,533444,6,57,4,533438,533444,2,matches,0,0,0
Star_Name_Popup_Screen_Center_Y_,533444,533450,6,57,4,533444,533450,2,matches,0,0,0
Star_Name_Popup_Map_Center_X_,533450,533456,6,57,4,533450,533456,2,matches,0,0,0
Star_Name_Popup_Map_Center_Y_,533456,533462,6,57,4,533456,533462,2,matches,0,0,0
Star_Name_Popup_Main_X_,533462,533533,71,57,4,533462,533533,27,matches,0,0,0
Star_Name_Popup_Main_Y_,533533,533591,58,57,4,533533,533591,18,matches,0,1,0
Max_Pixel_Width_Star_Name_Can_Be_,533591,533934,343,57,4,532237,533922,124,shorter,0,1,0
Load_Officer_Picture_,533934,534041,107,58,4,533934,534041,33,matches,0,0,0
Load_Darkened_Officer_Picture_,534041,534094,53,58,5,534041,534094,13,matches,2,0,0
Add_Officer_Screen_Fields_,534094,535186,1092,58,5,534094,534166,17,shorter+unresolved,0,0,1
Add_Skill_Description_Help_Fields_,535186,535589,403,58,5,535186,535589,128,matches,0,0,0
Already_Hired_Message_,535589,535687,98,58,5,535589,535687,35,matches,0,0,0
Assert_Marooned_Leaders_,535687,535800,113,58,4,535687,535800,44,matches,0,0,0
Not_Enough_BCs_Message_,535800,535922,122,58,5,535800,535922,40,matches,0,0,0
Ask_For_Hire_,535922,536178,256,58,5,535922,536178,72,matches,0,1,0
Build_Captain_Id_List_,536178,536401,223,58,4,536178,536401,73,matches,0,0,0
Captain_And_Ship_Icon_Selected_,536401,536458,57,58,4,536401,536458,15,matches,0,0,0
Check_For_Colony_Calculation_Update_,536458,536538,80,58,5,536458,536538,30,matches,0,0,0
Check_For_Officer_Level_,536538,536606,68,58,4,536538,536606,26,matches,0,0,0
Check_Officer_Fields_,536606,537586,980,58,5,536606,537586,49,matches+unresolved,0,0,1
Deassign_Officer_,537586,537807,221,58,4,537586,537807,68,matches,0,0,0
Decrement_Officer_ETA_,537807,537896,89,58,4,537807,537896,34,matches,0,0,0
Deselect_Offpop_Icons_,537896,537936,40,58,4,537896,537928,7,shorter+unresolved,0,0,1
Draw_Officer_Screen_,537936,539166,1230,58,4,537936,539166,311,matches+unresolved,0,1,2
Draw_Officer_Screen_To_Back_,539166,539493,327,58,5,539166,539471,87,shorter+unresolved,0,0,1
Draw_Offscrn_Colony_Window_,539493,539519,26,58,5,539493,539519,9,matches,0,0,0
Draw_Offscrn_Fleet_Ship_Window_,539519,539539,20,58,5,539519,539539,6,matches,0,1,0
Draw_Skill_Icon_,539539,539568,29,58,5,539539,539568,10,matches,0,0,0
Fade_Into_Leaders_Screen_,539568,539753,185,58,5,539568,539753,41,matches+unresolved,0,0,1
Fleet_Screen_Icon_Ship_Id_,539753,539827,74,58,4,539753,539827,26,matches,0,1,0
Get_Advanced_Government_Tech_,539827,539914,87,58,4,539827,539898,31,shorter,0,0,0
Get_Advanced_Government_Type_,539914,539979,65,58,4,539914,539935,6,shorter+unresolved,0,0,1
Get_Officer_Base_Level_,539979,540046,67,58,5,539979,540046,24,matches,0,0,0
Get_Officer_Costs_,540046,540151,105,58,4,540046,540151,33,matches,0,0,0
Get_Officer_Pictures_,540151,540338,187,58,5,540151,540338,53,matches,0,1,0
Get_Random_Skills_,540338,540683,345,58,4,540338,540683,80,matches+unresolved,0,1,1
Get_Research_Cost_Skill_Value_,540683,540715,32,58,5,540683,540715,10,matches,0,0,0
Get_Skill_Data_Max_Pixel_Width_,540715,540971,256,58,5,540715,540760,17,shorter+unresolved,0,0,1
Hire_Officer_,540971,541115,144,58,5,540971,541115,47,matches+unresolved,0,0,1
Is_Fleet_Officer_Screen_,541115,541126,11,58,4,541115,541126,3,matches,0,0,0
Kill_Officer_,541126,541268,142,58,4,541126,541268,44,matches,0,0,0
Leader_Can_Be_Assigned_,541268,541307,39,58,5,541268,541307,17,matches,0,0,0
Leaders_In_Hiring_Pool_,541307,541437,130,58,5,541307,541437,49,matches,0,0,0
Load_Officer_Skill_Name_Descriptions_,541437,541558,121,58,5,541437,541558,37,matches,0,1,0
Move_From_Limbo_To_Pool_,541558,541600,42,58,4,541558,541600,17,matches,0,0,0
Move_Officer_To_Limbo_,541600,541859,259,58,5,541600,541859,73,matches,0,2,0
Move_Officer_To_Pool_,541859,542012,153,58,4,541859,542012,50,matches,0,0,0
Change_Screen_Type_,542012,542316,304,58,5,542012,542024,5,shorter+unresolved,0,0,1
Officer_Exp_,542316,542333,17,58,4,542316,542333,5,matches,0,0,0
Officer_Has_General_Skill_,542333,542366,33,58,4,542333,542366,10,matches,0,0,0
Officer_Has_Special_Skill_,542366,542391,25,58,4,542366,542391,8,matches,0,1,0
Officer_Skill_Value_,542391,542839,448,58,4,542391,542727,89,shorter+unresolved,0,0,2
One_Leader_With_Galactic_Lore_,542839,542863,24,58,4,542839,542863,7,matches,0,0,0
Bonus_For_Famous_Heroes_,542863,543017,154,58,5,542863,543017,50,matches,0,1,0
Officer_Level_,543017,543057,40,58,4,543017,543057,16,matches,0,0,0
Owned_Officer_Level_,543057,543143,86,58,4,543057,543143,30,matches+unresolved,0,0,1
Officer_Made_Level_Report_,543143,543389,246,58,4,543143,543389,77,matches,0,0,0
Officer_Maintenance_,543389,543510,121,58,4,543389,543510,54,matches,0,0,0
Officer_Screen_Text_Box_,543510,543546,36,58,5,543509,543546,8,matches,1,0,0
Officer_Screen_User_Box_,543546,543666,120,58,5,543546,543666,35,matches,0,0,0
Officer_Skill_Bonus_,543666,543773,107,58,4,543666,543773,38,matches,0,0,0
Officers_Screen_,543773,546530,2757,58,4,543773,543865,21,shorter+unresolved,0,0,1
Print_ETA_On_Officer_Picture_,546530,546787,257,58,4,546530,546787,92,matches,0,0,0
Print_Galmap_Scanned_Ship_,546787,547754,967,58,4,546787,546888,27,shorter+unresolved,0,0,1
Print_Officer_Data_,547754,549741,1987,58,4,547754,547859,30,shorter+unresolved,0,0,1
Print_Officer_Skill_Help_,549741,550075,334,58,4,549741,549920,59,shorter+unresolved,0,0,1
Print_Scanned_Ship_Name_,550075,550350,275,58,5,550075,550350,86,matches,0,1,0
Random_Skill_,550350,550711,361,58,4,550350,550711,130,matches,0,0,0
Random_Skill2_,550711,551121,410,58,4,550711,551121,128,matches,0,1,0
Reload_Officer_Screen_Pictures_,551121,552165,1044,58,5,551121,552165,231,matches,0,1,0
Reload_Officer_Skill_Icons_,552165,552219,54,58,4,552165,552219,20,matches,0,1,0
Reload_Offscrn_Galaxy_Stars_,552219,552274,55,58,5,552219,552274,22,matches,0,0,0
Reload_Offscrn_Small_Ship_Icons_,552274,552459,185,58,5,552274,552459,47,matches,0,1,0
Restore_Officer_Structure_,552459,552487,28,58,4,552459,552487,13,matches,0,0,0
Save_Officer_Structure_,552487,552509,22,58,4,552487,552509,7,matches,0,1,0
Save_Officers_Original_Colony_Id_,552509,552553,44,58,5,552509,552553,18,matches,0,0,0
Save_Officers_Original_Ship_Id_,552553,552597,44,58,5,552553,552597,18,matches,0,0,0
Scan_Officer_Fields_,552597,553025,428,58,5,552597,553025,139,matches,0,0,0
Scan_Offscrn_Big_Icon_Fields_,553025,553302,277,58,4,553025,553046,7,shorter+unresolved,0,0,1
Initialize_Scroll_Bar_,553302,553359,57,58,5,553302,553359,20,matches,0,0,0
Set_Officer_To_Player_,553359,553607,248,58,4,553359,553607,83,matches,0,0,0
Ships_In_Same_Place_,553607,553668,61,58,4,553607,553668,21,matches,0,0,0
Skill_Bonus_,553668,553710,42,58,4,553668,553710,18,matches,0,0,0
Wrapper_For_Colony_Officer_Popup_Data_,553710,553790,80,58,4,553710,553790,32,matches,0,0,0
Wrapper_For_Officer_Popup_Help_Fields_,553790,553932,142,58,4,541109,553932,49,matches,0,1,0
Wrapper_For_Offscrn_Data_,553932,553984,52,58,5,553932,553984,23,matches,0,0,0
Wrapper_For_Offscrn_Help_Fields_,553984,554104,120,58,5,553984,554104,33,matches+unresolved,0,1,1
Wrapper_For_Offscrn_System_Fields_,554104,554150,46,58,5,554104,554150,22,matches,0,0,0
Wrapper_For_Offscrn_System_Popup_,554150,554281,131,58,5,554150,554281,40,matches,0,1,0
Wrapper_To_Add_Officer_Popup_Help_Fields_,554281,554341,60,58,4,554281,554341,22,matches,0,0,0
Officer_Name_,554341,554376,35,58,4,554341,554376,21,matches,0,0,0
Leader_Name_,554376,554815,439,58,4,554376,554815,161,matches,0,0,0
Officer_Status_Ok_,554815,554860,45,58,4,554815,554860,19,matches,0,0,0
N_Fleet_Officers_Owned_By_Player_,554860,554927,67,58,4,554860,554927,27,matches,0,1,0
N_Star_Officers_Owned_By_Player_,554927,555001,74,58,4,554927,555001,29,matches,0,1,0
Hero_Slot_Open_,555001,555037,36,58,4,555001,555037,16,matches,0,0,0
Chance_To_Hire_Hero_,555037,555424,387,58,4,555037,555119,25,shorter+unresolved,0,1,1
Increase_Officer_Level_By_One_,555424,555561,137,58,4,542720,555561,47,matches+unresolved,0,1,1
Calculate_Officer_Cost_,555561,555565,4,58,4,555561,555565,2,matches,1,0,0
Officer_Cost_,555565,555622,57,58,4,541109,555622,58,matches,0,2,0
Random_Officer_Check_,555622,555732,110,58,4,536395,555732,42,matches,0,1,0
Generate_Random_Officer_,555732,555821,89,58,4,555732,555821,32,matches,0,0,0
Select_Leader_For_Hire_,555821,556077,256,58,5,555821,556077,80,matches,0,1,0
Leader_Available_For_Hire_,556077,556132,55,58,4,556077,556132,25,matches,0,0,0
Give_Officer_XP_,556132,556377,245,58,4,556132,556377,82,matches,0,0,0
Find_Selected_Leader_,556377,556941,564,58,5,556377,556941,65,matches+unresolved,0,1,1
Marooned_Hero_At_Star_Can_Join_,556941,557154,213,58,4,556941,557154,71,matches,0,0,0
Do_Hire_Officer_,557154,557275,121,58,5,557154,557275,39,matches,0,0,0
Give_Player_Loknar_Special_,557275,557521,246,58,4,557275,557521,61,matches+unresolved,0,0,1
Make_Loknar_Message_,557521,557698,177,58,5,557521,557698,86,matches,0,0,0
Rescued_Loknar_Popup_,557698,557750,52,58,4,557698,557750,13,matches+unresolved,0,0,1
Get_Random_Antaran_Tech_,557750,557923,173,58,5,553298,557847,29,shorter+unresolved,0,0,1
Get_Available_Antaran_Tech_,557923,558008,85,58,5,557923,558008,32,matches,0,0,0
Assign_Loknar_Ship_To_Player_,558008,558217,209,58,5,558008,558217,60,matches,0,1,0
Allocate_Adv_Civ_Game_Officers_,558217,558643,426,58,4,558217,558257,15,shorter+unresolved,0,0,1
Get_N_Skills_Per_Officer_Displayed_,558643,558892,249,58,5,558643,558892,80,matches,0,1,0
Set_Officer_Screen_Help_,558892,558961,69,58,5,558892,558961,24,matches,0,0,0
Dismiss_Officer_,558961,559099,138,58,5,558961,559099,41,matches,0,0,0
Assign_Captain_,559099,560163,1064,58,5,559099,560163,339,matches,0,1,0
Ai_Assign_Leader_To_Ship_,560163,560263,100,58,4,560163,560263,37,matches,0,0,0
Ai_Assign_Leader_To_Star_,560263,560363,100,58,4,560263,560363,37,matches,0,0,0
Assign_Leader_To_Star_,560363,560557,194,58,5,560363,560557,63,matches,0,0,0
Assign_Leader_To_Ship_,560557,560715,158,58,5,560557,560715,48,matches,0,0,0
Get_Ship_Leader_ETA_,560715,560962,247,58,5,560715,560962,79,matches,0,0,0
Get_Star_Leader_ETA_,560962,561134,172,58,5,560962,561134,55,matches,0,0,0
Leader_Cheat_Popup_,561134,561699,565,58,4,561134,561699,135,matches+unresolved,0,1,2
Give_Leader_Specials_To_Player_,561699,562011,312,58,5,541109,562005,98,shorter+unresolved,0,0,1
Best_Diplomat_Skill_Bonus_,562011,562179,168,58,4,562011,562159,48,shorter,0,1,0
Get_Skill_Description_LBX_Name_,562179,562243,64,58,5,562179,562243,24,matches,0,0,0
Officer_Is_Female_,562243,562285,42,58,5,562243,562285,16,matches,0,0,0
Get_Italian_The_,562285,562433,148,58,5,562285,562433,59,matches,0,0,0
_max_planet_flags,562433,562466,33,59,5,562433,562442,5,shorter+unresolved,0,0,1
Set_Auto_Colonize_Flag_,562466,562477,11,59,5,562466,562477,3,matches,0,0,0
Colony_Ship_Auto_Colonization_,562477,562495,18,59,4,562477,562495,6,matches,0,0,0
Add_Colony_Ship_Icon_Field_,562495,562571,76,59,5,562495,562571,33,matches,0,0,0
Add_Outpost_Ship_Icon_Field_,562571,562641,70,59,5,562571,562641,26,matches,0,0,0
Add_Plntsum_Fields_,562641,563547,906,59,5,562641,563322,175,shorter+unresolved,0,0,1
Absolute_Distance_,563547,563585,38,59,4,563547,563585,12,matches,0,0,0
Add_Planet_Summary_Bar_Field_,563585,563647,62,59,5,563585,563647,20,matches,0,0,0
Add_PlntSum_Galaxy_Map_Fields_,563647,563823,176,59,5,563647,563823,60,matches,0,0,0
Allocate_Space_For_Summary_Screen_,563823,563962,139,59,5,563823,563962,33,matches,0,0,0
Build_Ship_Summary_,563962,564743,781,59,5,563962,563993,10,shorter+unresolved,0,0,1
Check_For_Colony_And_Outpost_Ships_,564743,565026,283,59,5,563816,565026,24,matches+unresolved,0,1,1
Clear_Planet_Explored_Flags_,565026,565048,22,59,5,565026,565048,9,matches,0,0,0
Player_Colors_,565048,565323,275,59,5,565048,565323,93,matches,0,0,0
Colony_Owner_Colors_,565323,565371,48,59,5,565323,565371,17,matches,0,0,0
Determine_Button_Status_,565371,565541,170,59,5,565371,565541,31,matches+unresolved,0,0,3
Draw_Rotating_Planets_,565541,565744,203,59,5,565541,565744,62,matches+unresolved,0,1,1
Fill_Summary_Screen_Scroll_Bar_,565744,565946,202,59,4,565744,565946,59,matches,0,1,0
Filter_Explored_Planets_,565946,566513,567,59,5,565946,566513,117,matches+unresolved,0,1,7
Get_Colony_Outpost_Marker_XY_,566513,566760,247,59,5,566513,566760,81,matches,0,0,0
Get_ETA_To_Star_,566760,566891,131,59,5,566760,566891,49,matches,0,0,0
Load_Planet_Segment_,566891,566944,53,59,5,566891,566944,17,matches,0,0,0
Load_Planet_Pictures_,566944,566985,41,59,5,566944,566985,18,matches,0,0,0
Load_Planet_Summary_Ship_Icon_,566985,567049,64,59,5,566985,567049,17,matches,0,0,0
Load_Planet_Summary_Pictures_,567049,567690,641,59,5,567049,567690,151,matches,0,0,0
Planet_Has_Adverse_Gravity_,567690,567724,34,59,5,567690,567724,12,matches,0,0,0
Planet_Has_Been_Visited_,567724,567778,54,59,5,567724,567778,17,matches,0,0,0
Planet_Has_Hostile_Environment_,567778,567800,22,59,5,567778,567800,8,matches,0,0,0
Planet_Has_Players_Colony_,567800,567854,54,59,5,567800,567854,16,matches,0,0,0
First_Planet_In_Summary_List_,567854,567939,85,59,5,567854,567939,32,matches,0,0,0
Planet_Summary_List_Id_,567939,568001,62,59,5,567932,568001,29,matches,0,1,0
Planet_In_Range_Of_A_Colony_,568001,568045,44,59,5,568001,568045,15,matches,0,0,0
Planet_Is_Enemy_Controlled_,568045,568300,255,59,5,568045,568300,55,matches+unresolved,0,0,1
Planet_Is_Mineral_Scarce_,568300,568333,33,59,5,568300,568333,15,matches,0,0,0
Planet_Is_Outpost_Planet_,568333,568375,42,59,5,568333,568375,16,matches,0,0,0
Planet_Summary_Id_,568375,568441,66,59,5,567932,568441,28,matches,0,1,0
Print_Colony_Outpost_Marker_,568441,569095,654,59,5,568441,569095,83,matches+unresolved,0,0,3
Productivity_Penalty_,569095,569202,107,59,5,569095,569202,43,matches,0,0,0
Reset_Ship_To_Star_Distances_,569202,569421,219,59,5,569202,569213,5,shorter+unresolved,0,0,1
Scan_Summary_Box_Fields_,569421,569985,564,59,5,569421,569985,102,matches+unresolved,0,0,3
Send_Colony_Button_Selectable_,569985,569991,6,59,5,569985,569991,2,matches,0,0,0
Nearest_Ship_Id_,569991,570055,64,59,5,569991,570006,4,shorter+unresolved,0,0,1
Send_Nearest_Ship_,570055,571371,1316,59,5,570055,570192,40,shorter+unresolved,0,0,1
Send_Outpost_Button_Selectable_,571371,571377,6,59,5,571371,571377,2,matches,0,0,0
Set_Colony_Ship_To_Star_Distances_,571377,571800,423,59,5,571377,571800,125,matches,0,1,0
Set_Outpost_Ship_To_Star_Distances_,571800,572224,424,59,5,571800,572224,125,matches,0,1,0
Set_Planet_Explored_Flags_,572224,572309,85,59,5,572224,572309,30,matches,0,0,0
Ship_Is_Not_Colonizing_,572309,572397,88,59,5,572309,572397,35,matches,0,0,0
Sort_Planet_Summary_,572397,572486,89,59,5,572397,572486,31,matches,0,0,0
Draw_Nearest_Ship_Directional_Line_,572486,573141,655,59,5,563816,573141,199,matches,0,1,0
Summary_Found_Colony_Ship_,573141,573176,35,59,5,573141,573176,16,matches,0,0,0
Summary_Found_Outpost_Ship_,573176,573212,36,59,5,573176,573212,16,matches,0,0,0
Summary_Planet_Index_,573212,573296,84,59,5,567932,573296,32,matches,0,1,0
Summary_Screen_Print_Data_,573296,574976,1680,59,5,573296,574976,31,matches+unresolved,0,1,1
Summary_Screen_Print_Scanned_,574976,575986,1010,59,5,574976,575019,14,shorter+unresolved,0,0,1
Summary_Ship_Index_,575986,576052,66,59,4,575986,576052,29,matches,0,0,0
Draw_Colony_Ship_Icon_,576052,576111,59,59,5,576052,576084,10,shorter+unresolved,0,0,1
Draw_Outpost_Ship_Icon_,576111,576160,49,59,5,576111,576129,5,shorter+unresolved,0,0,1
Wrapper_For_Planet_Summary_Galaxy_Map_,576160,576767,607,59,5,563816,576767,180,matches,0,1,0
qsort_by_climate_,576767,576780,13,59,5,576767,576780,5,matches,0,0,0
qsort_by_max_population_,576780,576791,11,59,5,576780,576791,5,matches,0,0,0
qsort_by_minerals_,576791,576804,13,59,5,576791,576804,5,matches,0,0,0
Undo_Send_Order_,576804,577448,644,59,5,576804,577448,85,matches+unresolved,0,0,2
Update_Ship_Etas_,577448,577734,286,59,5,577448,577734,80,matches,0,1,0
Draw_Mini_Planet_Summary_Screen_,577734,578130,396,59,4,577734,577744,4,shorter+unresolved,0,0,1
Draw_Planet_Summary_Screen_,577734,578130,396,59,5,577734,577744,4,shorter+unresolved,0,0,1
Planet_Summary_Screen_,578130,579562,1432,59,4,578130,578202,18,shorter+unresolved,0,0,1
Add_Hi_Score_Screen_Fields_,579562,579606,44,60,5,579562,579606,17,matches,0,0,0
Build_Captured_Colonists_Array_,579606,579916,310,60,5,579606,579715,30,shorter+unresolved,0,0,2
Build_Pop_Array_,579916,579959,43,60,5,579916,579959,17,matches,0,0,0
Calculate_Hi_Scores_,579959,580385,426,60,5,579959,580206,68,shorter+unresolved,0,0,1
Captured_Antares_,580385,580409,24,60,5,580385,580409,7,matches,0,0,0
Captured_Orion_,580409,580433,24,60,5,580409,580433,7,matches,0,0,0
Do_Calculate_Hi_Score_,580433,580502,69,60,4,580433,580502,19,matches,0,0,0
Draw_Antares_Score_,580502,580539,37,60,5,580502,580539,15,matches,0,0,0
Draw_Cap_Pop_,580539,580571,32,60,5,580539,580571,10,matches,0,0,0
Draw_Captured_Colonies_Score_,580571,580671,100,60,5,580571,580590,6,shorter+unresolved,0,0,1
Draw_Council_Score_,580671,580726,55,60,5,580671,580686,5,shorter+unresolved,0,0,1
Draw_Total_Score_,580726,581367,641,60,5,580726,581367,152,matches+unresolved,0,1,1
Draw_Eliminated_Race_Pictures_,581367,582012,645,60,5,579909,582012,51,matches+unresolved,0,1,1
Draw_Elimination_Score_,582012,582151,139,60,5,582012,582033,8,shorter+unresolved,0,0,1
Draw_Generic_Score_,582151,582266,115,60,5,582151,582266,37,matches,0,0,0
Draw_Hi_Score_Screen_,582266,582573,307,60,5,582266,582527,67,shorter+unresolved,0,0,1
Draw_Orion_Score_,582573,582609,36,60,5,582573,582609,11,matches,0,1,0
Draw_Pop_,582609,583169,560,60,5,582609,583163,152,shorter+unresolved,0,0,2
Draw_Population_Score_,583169,583242,73,60,5,583169,583242,20,matches,0,1,0
Draw_Reg_Pop_,583242,583268,26,60,5,583242,583268,7,matches,0,1,0
Draw_Technology_Score_,583268,583307,39,60,5,583268,583307,11,matches,0,1,0
Draw_Time_Score_,583307,583441,134,60,5,583307,583441,34,matches,0,1,0
Get_Antares_Score_,583441,583477,36,60,5,583441,583477,13,matches,0,0,0
Get_Captured_Colonist_Score_,583477,583533,56,60,5,583477,583533,18,matches,0,0,0
Get_Hall_Of_Fame_Colors_,583533,583616,83,60,5,583533,583616,22,matches,0,1,0
Get_Hi_Score_Colors_,583616,583756,140,60,5,583616,583756,40,matches,0,1,0
Get_Elimination_Score_,583756,583843,87,60,5,583756,583843,24,matches+unresolved,0,0,1
Get_Orion_Score_,583843,583879,36,60,5,583843,583879,13,matches,0,0,0
Get_Population_Score_,583879,583947,68,60,5,583879,583947,23,matches,0,1,0
Get_Technology_,583947,584051,104,60,5,583947,584034,26,shorter+unresolved,0,0,1
Get_Technology_Score_,584051,584083,32,60,5,584051,584083,14,matches,0,0,0
Get_Time_Score_,584083,584154,71,60,5,584083,584092,3,shorter+unresolved,0,0,1
Get_Total_Population_,584154,584215,61,60,5,584154,584215,26,matches,0,0,0
Get_Won_Council_Score_,584215,584251,36,60,5,584215,584251,13,matches,0,0,0
Hi_Score_Screen_,584251,584514,263,60,4,584251,584514,66,matches,0,0,0
Load_Hi_Score_Screen_,584514,584754,240,60,5,584514,584754,67,matches,0,0,0
Won_Council_Vote_,584754,584778,24,60,5,584754,584778,7,matches,0,0,0
Print_Score_String_,584778,585096,318,60,5,584778,585096,97,matches,0,0,0
Player_Score_,585096,585185,89,60,4,585096,585185,25,matches,0,0,0
Load_Hall_Of_Fame_Screen_,585185,585283,98,60,5,585185,585283,26,matches,0,0,0
Draw_Hall_Of_Fame_Screen_,585283,586374,1091,60,5,585283,585329,13,shorter+unresolved,0,0,1
Hall_Of_Fame_Screen_,586374,586823,449,60,4,586374,586823,130,matches+unresolved,0,1,2
qsort_hof_scores_descending_,586823,586874,51,60,5,586823,586874,25,matches,0,0,0
qsort_hof_scores_ascending_,586874,586925,51,60,5,586874,586925,25,matches,0,0,0
Read_HOF_File_,586925,587013,88,60,5,586925,587013,26,matches,0,2,0
Write_HOF_File_,587013,587071,58,60,5,587013,587071,21,matches,1,0,0
Write_Score_To_File_,587071,587072,1,60,4,587071,587072,1,matches,0,0,0
Create_Default_HOF_File_,587072,587538,466,60,5,587072,587130,16,shorter+unresolved,0,0,1
End_Of_Game_Hi_Score_,587538,588161,623,60,4,587538,588147,141,shorter+unresolved,0,0,3
Init_Hall_Of_Fame_Screen_,588161,588758,597,60,5,588161,588209,14,shorter+unresolved,0,0,1
HOF_Version_Number_,588758,588777,19,60,5,588758,588777,7,matches,0,0,0
Sort_HOF_Scores_,588777,588839,62,60,5,588777,588795,8,shorter+unresolved,0,0,1
Move_Sorted_HOF_Data_,588839,589040,201,60,5,588839,588946,34,shorter+unresolved,0,0,1
Set_Hi_Score_Pop_Icon_Ids_,589040,589622,582,60,5,589040,589622,163,matches+unresolved,0,1,1
Get_From_Tmp_Pop_,589622,589804,182,60,5,589622,589804,62,matches,0,0,0
ascending_qsort_uchar_,589804,589813,9,60,5,589804,589813,4,matches,0,0,0
