name,segment,offset,kind,module_index,file_offset
Play_Dimensional_Portal_Flic_,1,746875,4,79,1358799
Play_Antarans_Attack_Flic_,1,746979,4,79,1358903
Play_Take_Orion_Flic_,1,747088,4,79,1359012
Play_Diplomatic_Win_Flic_,1,747197,4,79,1359121
Play_Normal_Win_Flic_,1,747291,4,79,1359215
Play_All_Flics_,1,747325,4,79,1359249
Play_Antaran_Win_Flic_,1,747325,4,79,1359249
Play_Loose_Flic_,1,747362,4,79,1359286
Draw_Fake_Buttons_,1,747394,4,80,1359318
Add_Fake_Button_To_List_,1,747534,4,80,1359458
Clear_Fake_Buttons_,1,747582,4,80,1359506
Add_Fake_Button_Field_,1,747611,4,80,1359535
Draw_Click_Thru_Fields_,1,747716,4,80,1359640
Add_Click_Thru_Field_To_List_,1,747958,4,80,1359882
Clear_Click_Thru_Fields_,1,748070,4,80,1359994
Add_Click_Thru_Field_,1,748099,4,80,1360023
Evaluate_Click_Thru_Fields_,1,748196,4,80,1360120
Load_FP_Data_From_LBX_,1,748281,4,81,1360205
N_Fire_Points_,1,748395,4,81,1360319
Calc_FP_Offsets_,1,748496,4,81,1360420
Allocate_Flic_Queue_And_Pointers_,1,748708,4,82,1360632
Deallocate_Flic_Queue_And_Pointers_,1,748708,4,82,1360632
Add_Flic_To_End_Of_Queue_,1,748718,4,82,1360642
Draw_Flic_Queue_,1,748791,4,82,1360715
Draw_Queue_Entry_,1,748816,5,82,1360740
Squeze_Out_Queue_Entry_,1,749051,5,82,1360975
Eric_Push_Fields_,1,749182,4,83,1361106
Eric_Pop_Fields_,1,749210,4,83,1361134
Player_Has_Colony_Or_Outpost_At_Star_,1,749247,4,83,1361171
Clear_Event_Slots_,1,749350,4,83,1361274
Clear_System_Special_Slots_,1,749350,4,83,1361274
Clear_New_Officer_Slots_,1,749381,4,83,1361305
System_Special_Anim_,1,749393,5,83,1361317
System_Special_Desc_,1,749496,5,83,1361420
Draw_System_Special_Popup_,1,749555,4,83,1361479
Do_Popup_Setup_,1,749614,5,83,1361538
Do_Popup_Cleanup_,1,750211,5,83,1362135
Draw_Special_Info_Popup_,1,750360,4,83,1362284
Update_Random_New_Officer_Fields_,1,750895,5,83,1362819
Add_Random_New_Officer_Fields_,1,750922,5,83,1362846
Leader_Technology_String_,1,751118,4,83,1363042
Draw_Random_New_Officer_Popup_,1,751354,5,83,1363278
Load_New_Officer_Popup_,1,751973,5,83,1363897
Load_New_Officer_Popup_For_Officer_Screen_,1,752112,5,83,1364036
Set_Globals_To_Center_Popup_,1,752260,5,83,1364184
Hire_Officer_Popup_,1,752312,4,83,1364236
Random_New_Officer_Popup_,1,752346,4,83,1364270
Marooned_Officer_Joins_Popup_,1,753412,4,83,1365336
Marooned_Officer_Fails_Popup_,1,753440,4,83,1365364
Add_Officer_Gains_Level_Fields_,1,753455,5,83,1365379
Update_Officer_Gains_Level_Fields_,1,753463,5,83,1365387
Mainpups_Tested_Execute_Autofunction_,1,753540,4,83,1365464
Draw_Officer_Gains_Level_Popup_,1,753696,5,83,1365620
Load_Officer_Gains_Level_Popup_,1,754117,5,83,1366041
Officer_Gains_Level_Popup_,1,754185,4,83,1366109
Load_System_Discovery_Popup_,1,754446,5,83,1366370
Update_Discovery_Fields_,1,754510,5,83,1366434
Add_Discovery_Fields_,1,754542,5,83,1366466
Draw_Discovery_Popup_,1,754629,5,83,1366553
Check_System_Display_Fields_Discovery_,1,754952,5,83,1366876
Evaluate_Discovery_Input_,1,754952,5,83,1366876
New_System_Discovery_Popup_,1,755030,4,83,1366954
Load_Colony_Selection_Popup_,1,755569,5,83,1367493
Update_Selection_Fields_,1,755607,5,83,1367531
Add_Selection_Fields_,1,755649,5,83,1367573
Draw_Selection_Popup_,1,755678,5,83,1367602
Check_System_Display_Fields_Selection_,1,756097,5,83,1368021
Evaluate_Selection_Input_,1,756704,5,83,1368628
Artificial_Planet_Selection_Popup_,1,757027,4,83,1368951
Drop_Troops_Selection_Popup_,1,757052,4,83,1368976
New_Outpost_Selection_Popup_,1,757065,4,83,1368989
Set_G_Special_Value_,1,757078,5,83,1369002
New_Colony_Selection_Popup_,1,757176,4,83,1369100
Load_Colony_Attack_Selection_Popup_,1,757532,5,83,1369456
Update_Attack_Selection_Fields_,1,757611,5,83,1369535
Add_Attack_Selection_Fields_,1,757658,5,83,1369582
Draw_Attack_Selection_Popup_,1,757703,5,83,1369627
Check_System_Display_Fields_Attack_Selection_,1,757848,5,83,1369772
Evaluate_Attack_Selection_Input_,1,758168,5,83,1370092
Attack_Colony_Selection_Popup_,1,758200,4,83,1370124
Load_Colony_Defense_Selection_Popup_,1,758464,5,83,1370388
Update_Defense_Selection_Fields_,1,758531,5,83,1370455
Add_Defense_Selection_Fields_,1,758581,5,83,1370505
Draw_Defense_Selection_Popup_,1,758594,5,83,1370518
Check_System_Display_Fields_Defense_Selection_,1,758709,5,83,1370633
Evaluate_Defense_Selection_Input_,1,759382,5,83,1371306
Defense_Colony_Selection_Popup_,1,759414,4,83,1371338
Player_Attacked_Popup_,1,759771,4,83,1371695
Load_SLIDER_Popup_,1,760283,5,83,1372207
Update_Slider_Fields_,1,760428,5,83,1372352
Add_Slider_Fields_,1,760484,5,83,1372408
Draw_Slider_Popup_,1,760893,5,83,1372817
Evaluate_Slider_Input_,1,761438,5,83,1373362
Slider_Popup_,1,761520,4,83,1373444
New_Colony_Confirmation_Box_,1,761796,5,83,1373720
Build_Generic_Planet_Or_Colony_Description_String_Formatted_,1,762221,4,83,1374145
Get_Colony_Best_Shield_Bldg_,1,763454,5,83,1375378
Colony_Selection_Popup_,1,763558,4,83,1375482
Update_CCP_Display_Data_Invasion_,1,763643,4,83,1375567
Colony_Invasion_Popup_,1,763791,4,83,1375715
Update_CCP_Display_Data_Bombing_,1,763855,4,83,1375779
Setup_To_Apply_Bomb_Hits_,1,763930,4,83,1375854
Apply_Next_Bomb_Hit_,1,763996,4,83,1375920
Colony_Bombing_Popup_,1,764705,4,83,1376629
Load_Combat_Colony_Picture_To_Screen_Seg_,1,764799,4,83,1376723
Load_Colony_Combat_Popup_,1,764952,5,83,1376876
Update_Colony_Combat_Fields_,1,765344,5,83,1377268
Add_Colony_Combat_Fields_,1,765384,5,83,1377308
Draw_Colony_Combat_Popup_,1,766524,5,83,1378448
Evaluate_Colony_Combat_Input_,1,768140,5,83,1380064
Colony_Combat_Popup_,1,768720,4,83,1380644
Load_Tax_Rate_Popup_,1,769723,5,83,1381647
Update_Tax_Rate_Fields_,1,769946,5,83,1381870
Add_Tax_Rate_Fields_,1,769973,5,83,1381897
Draw_Tax_Rate_Popup_,1,770386,5,83,1382310
Evaluate_Tax_Rate_Input_,1,770456,5,83,1382380
Tax_Rate_Popup_,1,770571,4,83,1382495
Load_Dragon_New_Star_Popup_,1,770905,5,83,1382829
Update_Dragon_New_Star_Fields_,1,771003,5,83,1382927
Add_Dragon_New_Star_Fields_,1,771035,5,83,1382959
Draw_Dragon_New_Star_Popup_,1,771217,5,83,1383141
Evaluate_Dragon_New_Star_Input_,1,771659,5,83,1383583
Dragon_New_Star_Popup_,1,771893,4,83,1383817
Load_New_Game_Strings_,1,772124,4,84,1384048
Reload_Newgame_Screen_,1,772636,4,84,1384560
Draw_Pictures_,1,773181,5,84,1385105
Draw_Newgame_Screen_,1,773436,4,84,1385360
Temps_To_Globals_,1,775009,5,84,1386933
Globals_To_Temps_,1,775100,5,84,1387024
Newgame_Screen_,1,775221,4,84,1387145
Load_Oc_Pol_Anims_,1,776421,4,85,1388345
Occupation_Policy_Popup_,1,776553,4,85,1388477
Eric_Set_Help_List_,1,776941,4,86,1388865
Set_Colony_Screen_Help_List_,1,776961,4,86,1388885
Set_Colony_Summary_Screen_Help_List_,1,776984,4,86,1388908
Set_Refit_Ship_Popup_Help_List_,1,777002,4,86,1388926
Set_Building_Queue_Screen_Help_List_,1,777020,4,86,1388944
Set_Transport_Popup_Help_List_,1,777038,4,86,1388962
Set_Occupation_Policy_Popup_Help_List_,1,777056,4,86,1388980
Set_New_Game_Screen_Help_List_,1,777074,4,86,1388998
Set_New_System_Discovery_Popup_Help_List_,1,777155,4,86,1389079
Set_Player_Attacked_Popup_Help_List_,1,777156,4,86,1389080
Set_New_Colony_Confirmation_Box_Help_List_,1,777177,4,86,1389101
Set_Tax_Rate_Popup_Help_List_,1,777198,4,86,1389122
Set_Dragon_New_Star_Popup_Help_List_,1,777219,4,86,1389143
Set_Planet_Selection_Popup_Help_List_,1,777240,4,86,1389164
Set_Officer_Information_Popup_Help_List_,1,777261,4,86,1389185
Set_Combat_Colony_Selection_Popup_Help_List_,1,777282,4,86,1389206
Get_First_,1,777303,4,87,1389227
Update_First_Based_On_Grid_,1,777332,4,87,1389256
Draw_Scroll_Bar_Indicator_In_Base_Colony_Palette_,1,777391,4,87,1389315
Inc_Grid_Var_For_Scroll_Field_,1,777719,4,87,1389643
Dec_Grid_Var_For_Scroll_Field_,1,777771,4,87,1389695
Add_E_Scroll_Bar_Field_,1,777809,4,87,1389733
Do_Scroll_Bar_Fields_Check_,1,777939,4,87,1389863
E_Strings_,1,778076,4,88,1390000
Load_E_Strings_,1,778085,4,88,1390009
Load_H_And_Pro_File_Strings_,1,778469,4,88,1390393
Print_Data_,1,781465,5,89,1393389
Print_Best_Summary_,1,781590,5,89,1393514
Print_Race_Summary_,1,781723,5,89,1393647
Print_Troop_Totals_,1,781904,5,89,1393828
Load_Troop_Anims_,1,782502,4,89,1394426
Update_Fields_,1,782503,5,89,1394427
Add_Fields_,1,782508,5,89,1394432
Draw_Troop_Popup_,1,782553,5,89,1394477
Troop_Popup_,1,782816,4,89,1394740
AI_Invasion_Will_Succeed_,1,782958,4,90,1394882
AI_Player_Invades_,1,783180,4,90,1395104
Product_Name_,1,783256,4,91,1395180
Compute_Colony_Ship_Need_,1,783272,5,91,1395196
Compute_Freighter_Need_,1,783293,5,91,1395217
Compute_Needs_,1,783373,5,91,1395297
Mean_Ship_Strength_,1,785125,4,91,1397049
Compute_Empire_Building_Needs_,1,785590,4,91,1397514
Find_Buildable_Buildings_,1,786091,5,91,1398015
Industry_Worth_,1,786140,5,91,1398064
Colony_Is_Conquered_,1,786178,4,91,1398102
Colony_Building_Score_,1,786486,5,91,1398410
Assign_Colony_New_Building_,1,789256,4,91,1401180
colony_less_industry_cmp_,1,789631,5,91,1401555
Force_Produce_,1,789746,5,91,1401670
Empire_Buy_Outright_,1,789807,4,91,1401731
Player_War_Level_,1,790534,4,91,1402458
Refit_Cost_,1,790667,4,91,1402591
Assign_Empire_Building_,1,790766,4,91,1402690
Assign_Colony_Building_,1,796500,4,91,1408424
Player_Colony_Autobuild_,1,796547,4,91,1408471
Uncolonized_Planet_Worth_To_Player_,1,796583,4,92,1408507
Colony_Dominant_Player_,1,797192,5,92,1409116
Star_In_Range_Of_Given_Star_,1,797353,5,92,1409277
Proximity_Worth_To_Player_,1,797418,5,92,1409342
Colony_Worth_To_Player_,1,797870,4,92,1409794
Compute_Base_Planet_Values_,1,798766,5,92,1410690
Compute_Contextual_Planet_Values_,1,799013,5,92,1410937
sort_ships_,1,799512,5,92,1411436
Refit_Desirability_,1,799697,5,92,1411621
airefit_cmp_,1,800111,4,92,1412035
Player_N_Turns_From_Star_To_Star_With_Intermediate_,1,800118,4,92,1412042
Ship_N_Turns_To_Star_With_Intermediate_,1,800831,4,92,1412755
Find_Players_In_Range_,1,801384,5,92,1413308
Compute_Star_Player_Range_Info_,1,801696,5,92,1413620
Compute_AI_Data_,1,802100,4,92,1414024
Deallocate_AI_Data_,1,808781,4,92,1420705
Sort_Colonies_Blockaded_,1,808801,5,93,1420725
Collect_AI_Colonies_,1,808853,5,93,1420777
Assign_Buildings_,1,809115,5,93,1421039
Clear_Build_Queues_If_New_Tech_,1,809172,5,93,1421096
Keep_Ship_Designs_Up_To_Date_,1,810222,5,93,1422146
Freighter_Cheat_,1,810393,5,93,1422317
Do_Ship_Upgrade_Cheats_,1,810521,5,93,1422445
Sort_Pops_Fixed_,1,810921,5,93,1422845
Assign_Required_Colonists_,1,810977,5,93,1422901
FI_Worthiness_,1,811301,5,93,1423225
Sort_Pops_FI_,1,811341,5,93,1423265
Do_Blockaded_Colony_,1,811495,5,93,1423419
Sort_Pops_R_I_,1,811797,5,93,1423721
Sort_Pops_FR_I_,1,811942,5,93,1423866
Compute_Max_Min_R_I_Worthiness_,1,812170,5,93,1424094
Do_Unblockaded_Colony_,1,812332,5,93,1424256
Grab_Worker_,1,812619,5,93,1424543
Grab_Scientist_,1,812674,5,93,1424598
Assign_Additional_Research_Industry_,1,812723,5,93,1424647
F_IR_Worthiness_,1,813098,5,93,1425022
Sort_Pops_F_IR_,1,813259,5,93,1425183
Make_First_Unassigned_Into_Farmer_,1,813568,5,93,1425492
Assign_Additional_Unblockaded_Farmers_,1,813780,5,93,1425704
Industry_Sanity_Check_,1,814464,5,93,1426388
Colony_AI_Given_Tax_,1,814621,4,93,1426545
Colony_AI_,1,814804,4,93,1426728
All_Colony_AI_,1,814951,4,93,1426875
Assign_Fleet_Officer_,1,815066,5,94,1426990
Reassign_Fleet_Officer_,1,815224,5,94,1427148
Assign_Star_Officer_,1,815473,5,94,1427397
Assign_Unassigned_Leaders_,1,816084,5,94,1428008
Do_AI_Leaders_,1,816185,4,94,1428109
Sort_colonizable_,1,816738,5,95,1428662
AI_May_Attack_Player_,1,816745,4,95,1428669
Get_Colonizable_Planets_,1,816824,4,95,1428748
Delete_Already_Assigned_Planets_,1,816996,5,95,1428920
Move_Ships_With_Possible_Intermediate_,1,817443,5,95,1429367
Get_Best_Unescorted_Colony_Ship_,1,817992,5,95,1429916
Get_Enemy_Strength_On_Turn_,1,818180,5,95,1430104
Ship_Rough_Strength_At_Star_,1,818515,5,95,1430439
Ship_Min_Strength_Versus_Players_At_Star_,1,818996,5,95,1430920
Get_Best_Escorted_Colony_Ship_,1,819191,5,95,1431115
I_Soonest_Enemy_Colony_Ship_,1,821179,5,95,1433103
Sort_candidate_stars_,1,821319,5,95,1433243
Star_Has_Monster_,1,821547,5,95,1433471
Assign_New_Colony_Ship_Destinations_,1,821615,5,95,1433539
Best_Uncolonized_Undestined_Planet_,1,822393,4,95,1434317
Enemy_Colony_Worth_To_Player_,1,822545,4,95,1434469
Player_Is_Hostile_To_Player_,1,822753,4,95,1434677
N_Enemy_Stars_Reachable_,1,822866,4,95,1434790
Compute_Attack_Worthiness_,1,822994,5,95,1434918
Gather_Player_Ships_At_Star_,1,824312,5,95,1436236
Find_Best_Attack_From_Star_,1,824499,5,95,1436423
Launch_Attacks_,1,825326,5,95,1437250
Knock_Out_Impossible_Interceptions_,1,825407,5,95,1437331
Gather_Intercepting_Ships_,1,825816,5,95,1437740
Interceptions_,1,825982,5,95,1437906
Intercept_Invaders_,1,827269,5,95,1439193
Move_To_Stage_Points_,1,828549,5,95,1440473
Move_Transports_,1,829852,5,95,1441776
Move_To_Unexplored_Stars_,1,831444,5,95,1443368
Launch_Sneak_Attack_,1,832087,5,95,1444011
Mark_Flee_Stars_,1,832485,5,95,1444409
Move_AI_,1,832638,4,95,1444562
Sort_npc_dests_,1,833113,5,95,1445037
NPC_Dest_,1,833234,5,95,1445158
Move_NPCs_,1,833752,5,95,1445676
Move_All_AI_,1,834345,4,95,1446269
Find_Opportunity_Attack_Aux_,1,834463,5,95,1446387
Find_Opportunity_Attack_,1,834652,4,95,1446576
Player_Threatens_Player_,1,834760,4,95,1446684
Number_Of_Attacks_Underway_,1,835000,4,95,1446924
Compute_Defensive_Stage_Points_,1,835204,4,96,1447128
AI_Tech_Select_,1,836232,4,97,1448156
Player_Best_Ship_Shield_,1,836339,4,97,1448263
Player_Best_Armor_,1,836387,4,97,1448311
Player_Best_Computer_,1,836431,4,97,1448355
Player_Best_Fuel_,1,836475,4,97,1448399
Player_Best_Planetary_Shield_,1,836522,4,97,1448446
Player_Best_Drive_,1,836579,4,97,1448503
Player_Best_Rifle_,1,836630,4,97,1448554
Player_Best_Personal_Shield_,1,836681,4,97,1448605
Compute_AI_Tech_Info_,1,836732,4,97,1448656
All_AI_Tech_Select_,1,838249,4,97,1450173
Get_Max_Technology_Value_,1,838382,4,97,1450306
System_Proximity_Count_,1,838471,4,97,1450395
Apply_Evolutionary_Upgrades_,1,838576,4,97,1450500
AI_Agrees_To_Trade_Agreement_,1,838705,4,98,1450629
AI_Agrees_To_Research_Agreement_,1,838787,4,98,1450711
Handle_Leader_At_Lost_Colony_,1,838860,4,100,1450784
Destroy_Colony_,1,839084,4,100,1451008
Resolve_Bomb_Hit_,1,839357,4,100,1451281
Resolve_Biological_Hit_,1,839998,4,100,1451922
Apply_Bomb_Hits_,1,840434,4,100,1452358
Receive_Chat_Msg_,1,840529,4,101,1452453
Send_Chat_Msg_,1,840632,4,101,1452556
Send_GNN_Chat_Msg_,1,840746,4,101,1452670
_minerals_per_mine,1,840885,4,102,1452809
_climate_maintenance_modifiers,1,840890,4,102,1452814
Load_Colcalc_Strings_,1,840957,4,102,1452881
Colony_Officer_,1,842226,4,102,1454150
Format_Quotient_,1,842294,4,102,1454218
Mixed_Race_Morale_Penalty_,1,842452,5,102,1454376
Colony_Morale_,1,842533,5,102,1454457
Show_Morale_,1,843515,4,102,1455439
Gravity_Player_Production_Factor_,1,843564,4,102,1455488
Colony_Pop_Prod_Produced_,1,843731,4,102,1455655
Colony_Food2_Per_Farmer_,1,843838,4,102,1455762
Colony_Empire_Base_Food2_Produced_,1,843974,4,102,1455898
Colony_Pop_Base_Prod_Produced_,1,844332,5,102,1456256
Colony_Job_Production_,1,844416,5,102,1456340
Colony_Food_Production_,1,845412,5,102,1457336
Show_Food_Production_,1,846621,4,102,1458545
Colony_Food_Maintenance_,1,846667,5,102,1458591
Colony_Industry_Per_Worker_,1,846997,4,102,1458921
Colony_Empire_Base_Industry_Produced_,1,847175,4,102,1459099
Colony_Industry_Production_,1,847387,5,102,1459311
Show_Industry_Production_,1,849176,4,102,1461100
Colony_Industry_Maintenance_,1,849222,5,102,1461146
Colony_Replicators_,1,849519,5,102,1461443
Colony_Is_Blockaded_,1,850113,4,102,1462037
Pass_Out_Imports_,1,850160,5,102,1462084
Colony_Research_Per_Scientist_,1,851398,4,102,1463322
Colony_Empire_Base_Research_Produced_,1,851575,4,102,1463499
Colony_Research_Production_,1,851828,5,102,1463752
Show_Research_Production_,1,852931,4,102,1464855
Colony_BC_Production_,1,852977,5,102,1464901
Show_BC_Production_,1,854216,4,102,1466140
Colony_Industry_To_Tax_,1,854262,5,102,1466186
Colony_BC_Maintenance_,1,854351,5,102,1466275
Size_Subterranean_Pop_Bonus_,1,854548,4,102,1466472
Size_And_Climate_Max_Population_,1,854552,5,102,1466476
Player_Effective_Climate_,1,854601,5,102,1466525
Size_And_Climate_Race_Pop_Limit_,1,854675,5,102,1466599
Planet_Max_Population_For_Player_,1,854863,4,102,1466787
Colony_Race_Pop_Limit_,1,855069,4,102,1466993
Colony_N_Pops_Of_Empire_,1,855150,4,102,1467074
Room_For_Another_Dude_,1,855195,4,102,1467119
Ship_Type_Cost_For_Player_,1,855448,4,102,1467372
Colony_Product_Cost_,1,855510,4,102,1467434
Colony_Current_Product_Cost_,1,855957,4,102,1467881
Colony_N_Turns_To_Produce_,1,855972,4,102,1467896
Colony_Cost_To_Buy_Given_Product_,1,856066,4,102,1467990
Colony_Cost_To_Buy_Product_,1,856197,4,102,1468121
Colony_Buy_Outright_,1,856221,4,102,1468145
Colony_Can_Afford_To_Buy_Product_,1,856298,4,102,1468222
Star_Has_Asteroid_Or_Gas_Giant_,1,856363,4,102,1468287
Delete_Obsolete_Artifical_Planets_Under_Construction_,1,856431,4,102,1468355
Colony_Can_Build_Product_,1,856508,4,102,1468432
Colony_Pop_Grows_,1,858169,5,102,1470093
Colony_Environmental_Stuff_,1,859373,4,102,1471297
Pre_Import_Computing_,1,859481,4,102,1471405
Colony_Specialty_,1,859679,5,102,1471603
Post_Import_Computing_,1,859763,5,102,1471687
Colony_Production_Calculation_,1,859780,5,102,1471704
Player_Research_Cost_,1,859798,4,102,1471722
Chance_For_Research_Breakthrough_Aux_,1,859846,5,102,1471770
Chance_For_Research_Breakthrough_,1,859892,4,102,1471816
Player_N_Turns_Until_Research_Complete_,1,859940,4,102,1471864
Leader_At_Anomaly_,1,860062,4,102,1471986
Tribute_Received_From_,1,860103,5,102,1472027
Compute_Player_Maintenance_,1,860160,4,102,1472084
Show_Command_Points_,1,861764,4,102,1473688
Compute_Total_Building_Costs_,1,861809,4,102,1473733
Player_Owns_Officer_,1,861920,4,102,1473844
Update_Player_Stats_,1,861968,4,102,1473892
Colony_Calculation_,1,862832,4,102,1474756
Star_Colony_Calculation_,1,862897,4,102,1474821
All_Colony_Calculations_,1,863025,4,102,1474949
Do_Colony_Calculations_,1,863025,4,102,1474949
Do_Player_Colony_Post_Production_,1,863497,4,102,1475421
Do_Player_Colony_Calculations_,1,863602,4,102,1475526
Apply_Colony_Pop_Growth_,1,863690,5,102,1475614
Apply_Assimilation_,1,865366,5,102,1477290
Produce_Ground_Military_,1,865814,5,102,1477738
Housing_Is_Useless_,1,865975,5,102,1477899
Apply_Production_,1,866015,5,102,1477939
Ghost_Colony_Stuff_,1,867994,5,102,1479918
Apply_Colony_Changes_,1,868206,5,102,1480130
Apply_All_Colony_Changes_,1,868316,4,102,1480240
Advance_Player_Field_,1,868381,5,102,1480305
Ensure_Uncreative_Field_OK_,1,868495,5,102,1480419
Player_May_Get_Tech_App_,1,868651,4,102,1480575
Field_Is_Gray_Box_,1,868827,4,102,1480751
Player_Gets_Tech_App_,1,868868,4,102,1480792
Give_Player_Field_,1,869392,4,102,1481316
Check_For_Research_Breakthrough_,1,869600,4,102,1481524
Compute_Player_Total_Known_Tech_Cost_,1,869685,4,102,1481609
Eliminate_Player_,1,869887,5,102,1481811
Do_Surrender_Colony_,1,870431,5,102,1482355
Do_Surrender_Star_,1,870714,5,102,1482638
May_Surrender_Star_,1,870921,4,102,1482845
Surrender_Star_,1,871091,4,102,1483015
Do_Surrender_Empire_,1,871263,5,102,1483187
May_Surrender_Empire_,1,871634,4,102,1483558
Surrender_Empire_,1,871686,4,102,1483610
Do_Surrenders_,1,871881,4,102,1483805
Init_Surrenders_,1,872020,4,102,1483944
Check_For_Eliminated_Players_,1,872115,4,102,1484039
Apply_All_Player_Changes_,1,872265,4,102,1484189
N_Living_Players_,1,872490,4,102,1484414
N_Living_Human_Players_,1,872542,4,102,1484466
Compute_Blockades_,1,872599,4,102,1484523
Colony_Can_Build_Large_Ships_,1,873077,4,102,1485001
Compute_Star_Colony_Stuff_,1,873110,4,102,1485034
Do_Colony_Owner_Change_Star_Colony_Stuff_,1,873421,4,102,1485345
Rebuild_WFI_List_,1,873479,4,102,1485403
Compute_All_Star_Colony_Stuff_,1,873480,4,102,1485404
Compute_Potential_Colony_Info_,1,873520,4,102,1485444
Twiddle_Initial_Homeworld_,1,873918,5,102,1485842
First_Colony_Of_Player_,1,874448,4,102,1486372
Monster_At_Star_,1,874484,5,102,1486408
Twiddle_Initial_Homeworlds_,1,874546,4,102,1486470
Colony_Planetary_Shield_,1,875239,4,102,1487163
Get_Player_Max_Population_,1,875287,4,102,1487211
Get_System_Population_,1,875369,4,102,1487293
Sort_star_weights_,1,875480,5,102,1487404
Get_Surrender_System_,1,875491,4,102,1487415
Get_Possible_Surrender_Systems_,1,875732,4,102,1487656
Player_Name_,1,876008,4,102,1487932
Best_Leader_Diplomat_Bonus_,1,876041,4,102,1487965
Make_New_Colony_Or_Outpost_,1,876211,5,103,1488135
Make_New_Colony_,1,876657,4,103,1488581
Make_New_Outpost_,1,876671,4,103,1488595
Star_N_Uncolonized_Planets_,1,876683,4,103,1488607
Star_N_Colonizable_Planets_For_Player_,1,876744,4,103,1488668
Star_N_Outpostable_Planets_For_Player_,1,876850,4,103,1488774
Find_Colonize_Players_,1,876912,5,103,1488836
Allocate_New_Colony_Slots_,1,877812,4,103,1489736
AI_Colonize_,1,878072,4,103,1489996
All_AI_Colonize_,1,878582,4,103,1490506
Load_Combfind_Strings_,1,878632,4,104,1490556
Copy_Target_Info_,1,878851,4,104,1490775
Send_Star_Player_Presence_,1,878874,4,104,1490798
Decode_Star_Player_Presence_,1,878969,4,104,1490893
Target_Colony_To_Planet_,1,879070,4,104,1490994
Target_Planet_To_Colony_,1,879095,4,104,1491019
Get_Combat_Ships_,1,879116,5,104,1491040
Update_Player_Needs_To_Attack_,1,879266,5,104,1491190
Kill_Noncombat_Ships_,1,879428,5,104,1491352
Closest_Other_Colony_Star_,1,879565,4,104,1491489
Determine_Retreat_Ships_,1,879786,5,104,1491710
Process_Retreating_Ships_,1,880210,4,104,1492134
AI_Can_Retreat_,1,881411,5,104,1493335
Russ_Combat_,1,881475,5,104,1493399
Expected_Bomb_Hits_,1,882296,5,104,1494220
