caller_module_index,caller_module,caller,callee_module_index,callee_module,callee,call_sites
21,D:\MOX\OTHERS\CMBTFIRE.C,Apply_Ship_Damage_,26,D:\MOX\OTHERS\COMBINIT.C,Does_Combat_Ship_Have_Special_,9
21,D:\MOX\OTHERS\CMBTFIRE.C,BHG_,1,L:\MOX\MOX2.C,_TOGGLE_PAGES_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,BHG_,7,L:\MOX\ERICNET.C,Mox_Play_Sound_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,BHG_,19,D:\MOX\OTHERS\CMBTDRW1.C,Draw_Main_Combat_Screen_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,BHG_,26,D:\MOX\OTHERS\COMBINIT.C,Ship_Center_Offsets_,2
21,D:\MOX\OTHERS\CMBTFIRE.C,Destroy_Colony_Defense_,7,L:\MOX\ERICNET.C,Remove_Building_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Destroy_Ship_,21,D:\MOX\OTHERS\CMBTFIRE.C,Retarget_Missiles_Aimed_At_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Destroy_Ship_,25,D:\MOX\OTHERS\COMBAT1.C,Remove_Continuing_Effect_Specials_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Destroy_Ship_,66,D:\MOX\OTHERS\CMBTSPEC.C,Destroy_Ship_FX_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Draw_BHG_,26,D:\MOX\OTHERS\COMBINIT.C,Ship_Center_Offsets_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Draw_Energy_Absorber_,26,D:\MOX\OTHERS\COMBINIT.C,Ship_Center_Offsets_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Energy_Absorber_Attack_,18,D:\MOX\OTHERS\CMBTAI.C,Range_To_Ship_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Energy_Absorber_Attack_,19,D:\MOX\OTHERS\CMBTDRW1.C,Relative_Bearing_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Energy_Absorber_Attack_,19,D:\MOX\OTHERS\CMBTDRW1.C,Ship_Completely_On_Screen_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Energy_Absorber_Attack_,21,D:\MOX\OTHERS\CMBTFIRE.C,Apply_Ship_Damage_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Energy_Absorber_Attack_,21,D:\MOX\OTHERS\CMBTFIRE.C,Destroy_Ship_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Energy_Absorber_Attack_,21,D:\MOX\OTHERS\CMBTFIRE.C,Facing_Shield_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Energy_Absorber_Attack_,21,D:\MOX\OTHERS\CMBTFIRE.C,Get_Beam_Weapon_Modifiers_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Energy_Absorber_Attack_,21,D:\MOX\OTHERS\CMBTFIRE.C,Is_Combat_Ship_Dead_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Energy_Absorber_Attack_,26,D:\MOX\OTHERS\COMBINIT.C,Does_Combat_Ship_Have_Special_,3
21,D:\MOX\OTHERS\CMBTFIRE.C,Energy_Absorber_Attack_,26,D:\MOX\OTHERS\COMBINIT.C,Snap_Center_Combat_Screen_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Energy_Absorber_Attack_,65,D:\MOX\OTHERS\BEAMS.C,Beam_SFX_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Beam_Weapon_,18,D:\MOX\OTHERS\CMBTAI.C,Range_To_Missile_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Beam_Weapon_,18,D:\MOX\OTHERS\CMBTAI.C,Range_To_Ship_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Beam_Weapon_,19,D:\MOX\OTHERS\CMBTDRW1.C,Relative_Bearing_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Beam_Weapon_,21,D:\MOX\OTHERS\CMBTFIRE.C,Apply_Damage_To_Missile_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Beam_Weapon_,21,D:\MOX\OTHERS\CMBTFIRE.C,Apply_Ship_Damage_,2
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Beam_Weapon_,21,D:\MOX\OTHERS\CMBTFIRE.C,Facing_Shield_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Beam_Weapon_,21,D:\MOX\OTHERS\CMBTFIRE.C,Get_Beam_Weapon_Modifiers_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Beam_Weapon_,22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Dcv_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Beam_Weapon_,26,D:\MOX\OTHERS\COMBINIT.C,Does_Combat_Ship_Have_Special_,6
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Bomb_,21,D:\MOX\OTHERS\CMBTFIRE.C,Apply_Damage_To_Planet_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Fighter_Beam_,21,D:\MOX\OTHERS\CMBTFIRE.C,Apply_Damage_To_Missile_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Fighter_Beam_,21,D:\MOX\OTHERS\CMBTFIRE.C,Apply_Ship_Damage_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Fighter_Beam_,22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Ocv_,2
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Fighter_Beam_,22,D:\MOX\OTHERS\CMBTMIS.C,Is_Missile_Target_Alive_,2
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Fighter_Beam_,22,D:\MOX\OTHERS\CMBTMIS.C,Kill_Missile_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Fighter_Beam_,22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Dcv_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Fighter_Beam_,22,D:\MOX\OTHERS\CMBTMIS.C,Retarget_Missile_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Fighter_Bomb_,21,D:\MOX\OTHERS\CMBTFIRE.C,Apply_Ship_Damage_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,19,D:\MOX\OTHERS\CMBTDRW1.C,Draw_Bombs_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,19,D:\MOX\OTHERS\CMBTDRW1.C,Draw_Crew_Level_Stars_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,19,D:\MOX\OTHERS\CMBTDRW1.C,Draw_Grey_Damage_Bars_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,19,D:\MOX\OTHERS\CMBTDRW1.C,Draw_Ship_Status_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,19,D:\MOX\OTHERS\CMBTDRW1.C,Get_Weapon_Arc_,2
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,19,D:\MOX\OTHERS\CMBTDRW1.C,Relative_Bearing_,2
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,19,D:\MOX\OTHERS\CMBTDRW1.C,Relative_Bearing_XY_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,19,D:\MOX\OTHERS\CMBTDRW1.C,Ship_Completely_On_Screen_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,21,D:\MOX\OTHERS\CMBTFIRE.C,Apply_Ship_Damage_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,21,D:\MOX\OTHERS\CMBTFIRE.C,Destroy_Ship_,2
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,21,D:\MOX\OTHERS\CMBTFIRE.C,Facing_Shield_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Beam_Weapon_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Bomb_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Special_Weapon_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,21,D:\MOX\OTHERS\CMBTFIRE.C,Is_Combat_Ship_Dead_,5
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,21,D:\MOX\OTHERS\CMBTFIRE.C,Pre_Weapon_Specials_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,21,D:\MOX\OTHERS\CMBTFIRE.C,Target_Is_Legal_For_Weapon_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,21,D:\MOX\OTHERS\CMBTFIRE.C,Weapon_In_Range_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,22,D:\MOX\OTHERS\CMBTMIS.C,Fire_Missile_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,22,D:\MOX\OTHERS\CMBTMIS.C,On_Combat_Screen_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,23,D:\MOX\OTHERS\CMBTMOV1.C,Ship_Is_In_Stasis_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,25,D:\MOX\OTHERS\COMBAT1.C,Weapon_Is_On_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,26,D:\MOX\OTHERS\COMBINIT.C,Ship_Center_Offsets_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,26,D:\MOX\OTHERS\COMBINIT.C,Snap_Center_Combat_Screen_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,65,D:\MOX\OTHERS\BEAMS.C,Beam_SFX_,2
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Ship_,66,D:\MOX\OTHERS\CMBTSPEC.C,Draw_Cloak_,2
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Special_Weapon_,18,D:\MOX\OTHERS\CMBTAI.C,Range_To_Ship_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Special_Weapon_,21,D:\MOX\OTHERS\CMBTFIRE.C,BHG_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Special_Weapon_,21,D:\MOX\OTHERS\CMBTFIRE.C,Retarget_Missiles_Aimed_At_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Special_Weapon_,22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Owner_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Special_Weapon_,26,D:\MOX\OTHERS\COMBINIT.C,Ship_Center_Offsets_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Special_Weapon_,66,D:\MOX\OTHERS\CMBTSPEC.C,Anti_Missile_Rockets_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Special_Weapon_,66,D:\MOX\OTHERS\CMBTSPEC.C,Do_Spherical_SFX_,3
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Special_Weapon_,66,D:\MOX\OTHERS\CMBTSPEC.C,Draw_Stasis_Beam_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Special_Weapon_,66,D:\MOX\OTHERS\CMBTSPEC.C,Gyro_Destablizer_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Special_Weapon_,66,D:\MOX\OTHERS\CMBTSPEC.C,Plasma_Web_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Special_Weapon_,66,D:\MOX\OTHERS\CMBTSPEC.C,Stellar_Converter_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Special_Weapon_,66,D:\MOX\OTHERS\CMBTSPEC.C,Tractor_Beam_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Get_Beam_Range_To_Hit_Bonus_,26,D:\MOX\OTHERS\COMBINIT.C,Does_Combat_Ship_Have_Special_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Get_Beam_Weapon_Modifiers_,21,D:\MOX\OTHERS\CMBTFIRE.C,Get_Beam_Range_To_Hit_Bonus_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Get_Beam_Weapon_Modifiers_,26,D:\MOX\OTHERS\COMBINIT.C,Does_Combat_Ship_Have_Special_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Is_Combat_Ship_Dead_,26,D:\MOX\OTHERS\COMBINIT.C,Does_Combat_Ship_Have_Special_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Place_Ship_In_Stasis_,21,D:\MOX\OTHERS\CMBTFIRE.C,Retarget_Missiles_Aimed_At_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Pre_Weapon_Specials_,18,D:\MOX\OTHERS\CMBTAI.C,Range_To_Missile_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Pre_Weapon_Specials_,18,D:\MOX\OTHERS\CMBTAI.C,Range_To_Ship_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Pre_Weapon_Specials_,21,D:\MOX\OTHERS\CMBTFIRE.C,Energy_Absorber_Attack_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Pre_Weapon_Specials_,21,D:\MOX\OTHERS\CMBTFIRE.C,Special_Is_On_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Pre_Weapon_Specials_,22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Type_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Retarget_Missiles_Aimed_At_,22,D:\MOX\OTHERS\CMBTMIS.C,Kill_Missile_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Retarget_Missiles_Aimed_At_,22,D:\MOX\OTHERS\CMBTMIS.C,Retarget_Missile_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Special_Is_Turned_On_,21,D:\MOX\OTHERS\CMBTFIRE.C,Special_Is_On_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Target_Is_Legal_For_Weapon_,21,D:\MOX\OTHERS\CMBTFIRE.C,Weapon_Can_Fire_At_Missiles_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Target_Is_Legal_For_Weapon_,23,D:\MOX\OTHERS\CMBTMOV1.C,Ship_Is_In_Stasis_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Weapon_In_Range_,18,D:\MOX\OTHERS\CMBTAI.C,Range_To_Missile_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Weapon_In_Range_,18,D:\MOX\OTHERS\CMBTAI.C,Range_To_Ship_,1
21,D:\MOX\OTHERS\CMBTFIRE.C,Weapon_In_Range_,26,D:\MOX\OTHERS\COMBINIT.C,Does_Combat_Ship_Have_Special_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Draw_Fighter_,22,D:\MOX\OTHERS\CMBTMIS.C,Get_Multiple_Missile_Coords_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Draw_Fighter_,22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Type_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Draw_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Draw_Fighter_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Draw_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Get_Multiple_Missile_Coords_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Draw_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Get_Multiple_Torpedo_Coords_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Draw_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Missile_On_Combat_Screen_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Draw_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Type_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Draw_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Picture_Count_,2
22,D:\MOX\OTHERS\CMBTMIS.C,Draw_Missile_Status_,22,D:\MOX\OTHERS\CMBTMIS.C,Draw_Missile_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Draw_Missile_Status_,29,D:\MOX\OTHERS\KEN.C,Ken_Get_Text_Message_,3
22,D:\MOX\OTHERS\CMBTMIS.C,Draw_Missiles_,22,D:\MOX\OTHERS\CMBTMIS.C,Draw_Missile_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Combat_SFX_,1,L:\MOX\MOX2.C,_TOGGLE_PAGES_,2
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Combat_SFX_,19,D:\MOX\OTHERS\CMBTDRW1.C,Draw_Main_Combat_Screen_,2
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Combat_SFX_,19,D:\MOX\OTHERS\CMBTDRW1.C,Draw_Ship_,2
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Combat_SFX_,19,D:\MOX\OTHERS\CMBTDRW1.C,Ship_Completely_On_Screen_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Combat_SFX_,22,D:\MOX\OTHERS\CMBTMIS.C,Draw_Fighter_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Combat_SFX_,22,D:\MOX\OTHERS\CMBTMIS.C,Get_Multiple_Missile_Coords_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Combat_SFX_,22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Owner_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Combat_SFX_,22,D:\MOX\OTHERS\CMBTMIS.C,On_Combat_Screen_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Combat_SFX_,26,D:\MOX\OTHERS\COMBINIT.C,Ship_Center_Offsets_,3
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Combat_SFX_,26,D:\MOX\OTHERS\COMBINIT.C,Snap_Center_Combat_Screen_,2
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Combat_SFX_,65,D:\MOX\OTHERS\BEAMS.C,Add_Damage_Indicator_For_Missile_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Combat_SFX_,65,D:\MOX\OTHERS\BEAMS.C,Add_Damage_Indicator_For_Ship_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Combat_SFX_,65,D:\MOX\OTHERS\BEAMS.C,Done_Drawing_Damage_Message_Queue_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Combat_SFX_,65,D:\MOX\OTHERS\BEAMS.C,Draw_Damage_Message_Queue_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Combat_SFX_,65,D:\MOX\OTHERS\BEAMS.C,Draw_Damage_Message_Queue_Until_Done_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Combat_SFX_,65,D:\MOX\OTHERS\BEAMS.C,Draw_Fighter_Beam_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Ocv_,20,D:\MOX\OTHERS\CMBTFIR2.C,Fleet_Offensive_Bonus_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Ocv_,20,D:\MOX\OTHERS\CMBTFIR2.C,Get_Fleet_Pilot_Bonus_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Ocv_,28,D:\MOX\OTHERS\INITSHIP.C,Best_Computer_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fire_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Kill_Missile_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fire_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Facing_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fire_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Speed_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fire_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Next_Missile_Id_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fire_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Fire_Missile_,26,D:\MOX\OTHERS\COMBINIT.C,Ship_Center_Offsets_,2
22,D:\MOX\OTHERS\CMBTMIS.C,Fire_Missile_,66,D:\MOX\OTHERS\CMBTSPEC.C,Missile_Launch_FX_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Get_Missile_Hits_,28,D:\MOX\OTHERS\INITSHIP.C,Best_Armor_,4
22,D:\MOX\OTHERS\CMBTMIS.C,Is_Missile_Target_Alive_,21,D:\MOX\OTHERS\CMBTFIRE.C,Is_Combat_Ship_Dead_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Kill_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Retarget_Missile_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Coord_Movement_,22,D:\MOX\OTHERS\CMBTMIS.C,Coord_Movement_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Dcv_,20,D:\MOX\OTHERS\CMBTFIR2.C,Get_Fleet_Pilot_Bonus_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Dcv_,22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Speed_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Facing_,23,D:\MOX\OTHERS\CMBTMOV1.C,Get_Facing_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Facing_,26,D:\MOX\OTHERS\COMBINIT.C,Ship_Center_Offsets_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Facing_To_XY_,23,D:\MOX\OTHERS\CMBTMOV1.C,Get_Facing_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Speed_,28,D:\MOX\OTHERS\INITSHIP.C,Best_Warp_Drive_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Move_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Coord_Movement_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Move_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Did_Missile_Hit_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Move_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Kill_Missile_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Move_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Owner_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Move_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Speed_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Move_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Move_Missile_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Move_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Move_Missile_,23,D:\MOX\OTHERS\CMBTMOV1.C,Get_Facing_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,1,L:\MOX\MOX2.C,_TOGGLE_PAGES_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,19,D:\MOX\OTHERS\CMBTDRW1.C,Draw_Main_Combat_Screen_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,19,D:\MOX\OTHERS\CMBTDRW1.C,Draw_Ship_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,19,D:\MOX\OTHERS\CMBTDRW1.C,Relative_Bearing_XY_,2
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,19,D:\MOX\OTHERS\CMBTDRW1.C,Ship_Completely_On_Screen_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,20,D:\MOX\OTHERS\CMBTFIR2.C,Final_Fire_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,20,D:\MOX\OTHERS\CMBTFIR2.C,Resolve_Capture_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,21,D:\MOX\OTHERS\CMBTFIRE.C,Apply_Ship_Damage_,2
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,21,D:\MOX\OTHERS\CMBTFIRE.C,Destroy_Ship_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,21,D:\MOX\OTHERS\CMBTFIRE.C,Does_Combat_Planet_Have_Defenses_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,21,D:\MOX\OTHERS\CMBTFIRE.C,Facing_Shield_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Fighter_Beam_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,21,D:\MOX\OTHERS\CMBTFIRE.C,Fire_Fighter_Bomb_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,21,D:\MOX\OTHERS\CMBTFIRE.C,Is_Combat_Ship_Dead_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Fighter_Combat_SFX_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Find_Weakest_Shield_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Is_Missile_Target_Alive_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Kill_Missile_,2
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Owner_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Missile_Speed_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,22,D:\MOX\OTHERS\CMBTMIS.C,Retarget_Missile_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,25,D:\MOX\OTHERS\COMBAT1.C,Combat_Ship_Is_Functional_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,26,D:\MOX\OTHERS\COMBINIT.C,Does_Combat_Ship_Have_Special_,2
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,26,D:\MOX\OTHERS\COMBINIT.C,Ship_Center_Offsets_,3
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,26,D:\MOX\OTHERS\COMBINIT.C,Snap_Center_Combat_Screen_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,65,D:\MOX\OTHERS\BEAMS.C,Add_Damage_Indicator_For_Ship_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,65,D:\MOX\OTHERS\BEAMS.C,Done_Drawing_Damage_Message_Queue_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,65,D:\MOX\OTHERS\BEAMS.C,Draw_Damage_Message_Queue_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,65,D:\MOX\OTHERS\BEAMS.C,Draw_Shield_Hit_Once_Through_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Resolve_Missile_,66,D:\MOX\OTHERS\CMBTSPEC.C,Lightning_Field_,1
22,D:\MOX\OTHERS\CMBTMIS.C,Retarget_Missile_,18,D:\MOX\OTHERS\CMBTAI.C,Range_To_Missile_,1
